195;34;251;254;land;false;plains;1
196;179;192;139;land;false;plains;1
197;226;221;200;land;false;plains;1
198;159;239;118;land;false;plains;1
199;248;254;193;land;false;plains;1
200;177;175;185;land;false;plains;1
201;191;129;233;land;false;plains;1
202;187;253;246;land;false;plains;1
203;240;158;212;land;false;plains;1
204;102;213;246;land;true;plains;1
205;74;245;182;land;false;plains;1
206;246;138;190;land;false;plains;1
207;209;247;52;land;false;plains;1
208;227;203;111;land;true;forest;1
209;130;193;196;land;false;plains;1
210;144;206;204;land;false;plains;1
211;244;163;247;land;false;plains;1
212;244;174;217;land;false;plains;1
213;221;158;183;land;false;plains;1
214;35;243;236;land;false;plains;1
215;177;184;247;land;false;plains;1
216;61;214;228;land;true;plains;1
217;253;242;158;land;false;plains;1
218;245;170;141;land;false;plains;1
219;103;252;253;land;false;plains;1
220;138;201;236;land;true;forest;1
221;200;226;113;land;false;plains;1
222;212;65;243;land;false;plains;1
223;177;142;232;land;false;plains;1
224;216;101;191;land;false;plains;1
225;251;221;29;land;false;plains;1
226;253;24;245;land;true;plains;1
227;168;200;138;land;false;plains;1
228;214;216;137;land;false;plains;1
229;238;123;191;land;false;plains;1
230;250;223;235;land;true;plains;1
231;187;71;244;land;true;plains;1
232;233;82;236;land;false;plains;1
233;85;241;221;land;false;forest;1
234;228;224;168;land;false;plains;1
235;201;215;93;land;false;plains;1
236;178;219;201;land;false;plains;1
237;147;185;205;land;false;plains;1
238;219;114;242;land;false;plains;1
239;252;170;89;land;true;urban;1
240;84;240;240;land;false;plains;1
241;80;231;228;land;false;plains;1
242;231;168;113;land;false;plains;1
243;157;221;127;land;false;plains;1
244;205;147;249;land;true;plains;1
245;127;236;154;land;false;plains;1
246;145;229;231;land;true;plains;1
247;211;213;170;land;false;forest;1
248;151;248;150;land;false;plains;1
249;154;246;166;land;true;plains;1
250;170;140;250;land;false;plains;1
251;246;245;28;land;false;plains;1
252;198;245;92;land;false;plains;1
253;176;212;148;land;false;plains;1
254;70;218;225;land;false;plains;1
255;236;209;129;land;false;plains;1
256;233;129;153;land;false;plains;1
257;252;234;182;land;false;plains;1
258;182;70;251;land;false;plains;1
259;218;139;231;land;false;plains;1
260;254;210;149;land;false;plains;1
261;135;236;254;land;false;plains;1
262;198;211;123;land;false;plains;1
263;150;244;251;land;false;plains;1
264;228;220;85;land;false;plains;1
265;219;67;225;land;false;plains;1
266;196;233;170;land;false;plains;1
267;235;119;147;land;false;forest;1
268;139;176;217;land;false;plains;1
269;125;253;222;land;false;plains;1
270;236;150;238;land;false;plains;1
271;200;94;244;land;false;forest;1
272;210;239;247;land;false;plains;1
273;173;188;167;land;false;plains;1
274;110;229;244;land;true;plains;1
275;139;198;183;land;false;plains;1
276;226;62;242;land;false;plains;1
277;228;168;144;land;false;plains;1
278;251;152;148;land;true;forest;1
279;207;227;96;land;false;plains;1
280;225;102;193;land;false;plains;1
281;253;123;207;land;false;plains;1
282;151;164;227;land;false;plains;1
283;203;254;46;land;true;plains;1
284;144;185;175;land;true;plains;1
285;237;160;105;land;false;plains;1
286;247;203;110;land;false;plains;1
287;170;194;165;land;false;plains;1
288;159;237;181;land;false;plains;1
289;96;211;247;land;false;plains;1
290;244;206;208;land;false;plains;1
291;94;241;240;land;false;plains;1
292;223;135;229;land;false;plains;1
293;190;107;248;land;false;plains;1
294;215;163;192;land;true;plains;1
295;223;97;236;land;false;plains;1
296;209;171;208;land;true;urban;1
297;227;248;205;land;false;plains;1
298;205;180;122;land;false;plains;1
299;253;245;239;land;true;plains;1
300;129;152;225;land;false;plains;1
301;112;147;243;land;true;plains;1
302;174;251;96;land;false;plains;1
303;110;227;244;land;true;plains;1
304;197;110;233;land;true;plains;1
305;218;243;206;land;false;plains;1
306;225;246;250;land;false;plains;1
307;244;252;166;land;false;plains;1
308;110;236;237;land;false;plains;1
309;241;246;163;land;false;plains;1
310;211;155;170;land;true;plains;1
311;159;178;224;land;false;plains;1
312;173;164;236;land;false;plains;1
313;205;109;202;land;false;plains;1
314;206;175;234;land;false;forest;1
315;238;200;216;land;true;forest;1
316;182;211;188;land;false;plains;1
317;217;221;140;land;false;plains;1
318;242;215;241;land;false;plains;1
319;187;182;227;land;false;plains;1
320;164;236;236;land;false;plains;1
321;178;171;222;land;false;plains;1
322;207;171;175;land;false;plains;1
323;243;193;136;land;true;plains;1
324;133;211;181;land;false;plains;1
325;172;198;170;land;false;plains;1
326;190;248;202;land;false;plains;1
327;171;165;250;land;false;plains;1
328;163;200;176;land;false;forest;1
329;183;90;252;land;true;plains;1
330;226;65;215;land;false;plains;1
331;77;234;209;land;false;plains;1
332;152;208;146;land;false;plains;1
333;223;163;191;land;false;plains;1
334;233;164;202;land;true;plains;1
335;249;83;226;land;false;plains;1
336;209;253;88;land;false;plains;1
337;248;37;229;land;false;plains;1
338;180;247;195;land;false;plains;1
339;213;179;138;land;false;plains;1
340;108;218;179;land;false;plains;1
341;198;143;240;land;false;plains;1
342;179;201;138;land;false;plains;1
343;229;172;238;land;false;plains;1
344;250;158;232;land;false;plains;1
345;162;195;204;land;false;plains;1
346;208;175;120;land;false;plains;1
347;208;181;113;land;true;plains;1
348;163;216;237;land;true;plains;1
349;171;252;194;land;false;plains;1
350;211;78;246;land;false;plains;1
351;153;184;204;land;false;plains;1
352;242;177;96;land;false;plains;1
353;241;245;21;land;false;plains;1
354;143;205;158;land;true;plains;1
355;252;156;194;land;false;plains;1
356;204;175;254;land;true;plains;1
357;159;239;190;land;false;plains;1
358;248;86;187;land;false;plains;1
359;142;186;214;land;false;plains;1
360;42;247;217;land;false;plains;1
361;248;136;135;land;true;plains;1
362;71;249;202;land;false;plains;1
363;226;153;180;land;false;plains;1
364;181;185;173;land;false;plains;1
365;215;231;101;land;false;plains;1
366;84;217;243;land;false;plains;1
367;189;130;237;land;false;plains;1
368;181;104;253;land;false;plains;1
369;229;208;156;land;false;plains;1
370;229;48;226;land;true;plains;1
371;207;175;247;land;true;urban;1
372;246;175;159;land;false;forest;1
373;134;222;202;land;false;plains;1
374;218;153;171;land;false;plains;1
375;244;138;178;land;true;plains;1
376;143;210;229;land;true;plains;1
377;206;249;186;land;false;plains;1
378;117;239;224;land;false;forest;1
379;233;224;132;land;false;plains;1
380;145;232;156;land;false;plains;1
381;213;253;124;land;false;plains;1
382;116;220;189;land;true;plains;1
383;187;148;219;land;false;plains;1
384;190;108;203;land;false;forest;1
385;151;226;189;land;false;plains;1
386;95;227;240;land;false;plains;1
387;139;254;244;land;false;plains;1
388;214;117;186;land;false;plains;1
389;236;225;242;land;true;plains;1
390;225;167;124;land;false;plains;1
391;233;128;177;land;false;plains;1
392;195;127;247;land;false;forest;1
393;243;232;253;land;false;plains;1
394;147;215;206;land;false;plains;1
395;247;239;233;land;false;plains;1
396;225;132;196;land;false;plains;1
397;187;195;246;land;false;plains;1
398;226;161;142;land;false;plains;1
399;99;225;225;land;true;plains;1
400;210;238;120;land;false;plains;1
401;147;128;232;land;true;urban;1
402;150;195;198;land;false;plains;1
403;216;196;109;land;false;plains;1
404;244;92;190;land;false;plains;1
405;186;210;159;land;true;plains;1
406;253;171;186;land;false;plains;1
407;163;196;151;land;false;plains;1
408;230;194;112;land;true;plains;1
409;241;156;182;land;false;plains;1
410;240;216;139;land;false;plains;1
411;194;176;198;land;false;plains;1
412;232;201;85;land;true;plains;1
413;217;138;151;land;false;plains;1
414;228;49;250;land;false;plains;1
415;232;110;238;land;false;plains;1
416;183;177;241;land;false;plains;1
417;225;210;91;land;false;plains;1
418;234;180;100;land;false;plains;1
419;230;238;130;land;true;plains;1
420;204;174;157;land;false;plains;1
421;252;162;110;land;false;plains;1
422;234;130;232;land;false;plains;1
423;160;184;161;land;false;plains;1
424;220;167;186;land;false;plains;1
425;199;158;158;land;true;urban;1
426;156;196;168;land;false;plains;1
427;124;244;193;land;false;plains;1
428;220;222;174;land;false;plains;1
429;142;243;179;land;false;plains;1
430;141;191;184;land;false;plains;1
431;114;170;227;land;false;plains;1
432;249;109;146;land;true;plains;1
433;227;74;212;land;false;plains;1
434;215;228;82;land;false;plains;1
435;158;171;196;land;false;plains;1
436;233;249;84;land;true;plains;1
437;212;151;218;land;false;plains;1
438;148;149;211;land;false;plains;1
439;100;242;180;land;false;plains;1
440;142;146;233;land;true;plains;1
441;114;209;240;land;false;plains;1
442;252;141;145;land;false;plains;1
443;188;180;237;land;false;plains;1
444;243;151;225;land;false;plains;1
445;233;176;139;land;false;plains;1
446;153;176;209;land;false;plains;1
447;240;153;223;land;false;plains;1
448;66;219;216;land;false;forest;1
449;148;125;228;land;false;plains;1
450;235;241;97;land;false;plains;1
451;224;227;146;land;false;plains;1
452;236;247;241;land;false;plains;1
453;239;251;155;land;false;plains;1
454;194;242;104;land;false;plains;1
455;154;193;240;land;false;plains;1
456;233;89;246;land;true;plains;1
457;175;191;166;land;false;plains;1
458;177;193;164;land;false;plains;1
459;200;95;239;land;false;plains;1
460;170;178;190;land;false;plains;1
461;195;242;105;land;false;plains;1
462;161;224;137;land;true;urban;1
463;248;227;155;land;false;plains;1
464;253;87;215;land;false;plains;1
465;204;176;208;land;false;plains;1
466;178;236;208;land;false;plains;1
467;234;169;249;land;false;plains;1
468;231;246;231;land;false;plains;1
469;154;108;253;land;false;plains;1
470;211;98;247;land;true;plains;1
471;253;144;193;land;false;plains;1
472;246;212;51;land;false;plains;1
473;244;215;150;land;false;plains;1
474;217;160;220;land;true;urban;1
475;229;195;199;land;false;forest;1
476;168;104;231;land;false;plains;1
477;215;205;254;land;false;plains;1
478;252;226;89;land;false;plains;1
479;237;223;146;land;false;plains;1
480;179;237;96;land;false;plains;1
481;254;77;228;land;false;plains;1
482;249;124;195;land;false;plains;1
483;241;194;215;land;false;plains;1
484;233;165;240;land;false;plains;1
485;125;172;250;land;false;plains;1
486;146;193;227;land;false;plains;1
487;104;249;197;land;false;plains;1
488;192;205;173;land;false;plains;1
489;234;223;218;land;false;plains;1
490;202;232;104;land;false;plains;1
491;138;240;254;land;false;plains;1
492;207;133;247;land;true;plains;1
493;227;253;247;land;false;plains;1
494;202;244;82;land;false;plains;1
495;176;223;200;land;false;plains;1
496;231;118;227;land;false;forest;1
497;200;239;65;land;false;plains;1
498;251;239;95;land;false;plains;1
499;241;175;174;land;false;plains;1
500;251;149;101;land;false;plains;1
501;114;236;217;land;false;plains;1
502;96;247;220;land;false;plains;1
503;224;212;73;land;false;plains;1
504;186;222;168;land;false;plains;1
505;250;180;240;land;false;plains;1
506;180;152;200;land;true;plains;1
507;138;226;213;land;false;plains;1
508;230;216;65;land;false;plains;1
509;216;114;245;land;false;plains;1
510;242;222;118;land;false;plains;1
511;175;124;209;land;false;plains;1
512;213;221;77;land;false;plains;1
513;253;248;92;land;false;plains;1
514;134;219;174;land;false;plains;1
515;215;229;101;land;false;plains;1
516;191;128;212;land;false;plains;1
517;63;232;226;land;false;plains;1
518;130;233;193;land;true;plains;1
519;249;8;246;land;false;plains;1
520;175;207;169;land;false;plains;1
521;102;243;194;land;false;plains;1
522;226;133;228;land;false;plains;1
523;222;254;97;land;true;forest;1
524;75;247;228;land;false;plains;1
525;194;165;239;land;false;plains;1
526;164;228;128;land;false;plains;1
527;200;215;248;land;true;plains;1
528;254;171;243;land;false;plains;1
529;194;179;222;land;false;plains;1
530;198;245;133;land;true;plains;1
531;231;246;168;land;true;plains;1
532;222;184;219;land;false;plains;1
533;203;215;111;land;false;plains;1
534;192;193;216;land;false;plains;1
535;194;165;194;land;false;plains;1
536;152;170;202;land;false;plains;1
537;223;128;206;land;false;plains;1
538;246;135;134;land;false;plains;1
539;230;232;137;land;false;plains;1
540;208;176;194;land;false;plains;1
541;248;213;120;land;false;plains;1
542;167;222;243;land;false;plains;1
543;178;241;146;land;false;plains;1
544;251;244;129;land;true;plains;1
545;208;143;210;land;false;plains;1
546;240;51;232;land;false;plains;1
547;97;219;221;land;false;plains;1
548;197;177;146;land;true;plains;1
549;135;243;229;land;true;urban;1
550;233;205;70;land;false;plains;1
551;131;207;194;land;false;plains;1
552;69;246;193;land;false;plains;1
553;111;203;205;land;false;plains;1
554;125;252;222;land;false;plains;1
555;192;227;111;land;false;plains;1
556;191;179;208;land;false;plains;1
557;189;210;227;land;false;plains;1
558;231;183;154;land;true;plains;1
559;64;216;243;land;true;plains;1
560;212;156;204;land;false;plains;1
561;195;225;121;land;false;plains;1
562;106;238;212;land;true;plains;1
563;141;177;230;land;false;plains;1
564;210;130;178;land;false;plains;1
565;140;254;226;land;false;plains;1
566;242;236;129;land;false;plains;1
567;91;178;242;land;false;forest;1
568;223;123;235;land;false;plains;1
569;204;194;159;land;false;plains;1
570;254;26;254;land;false;plains;1
571;82;195;234;land;false;plains;1
572;227;150;196;land;false;plains;1
573;200;178;172;land;false;forest;1
574;171;192;234;land;false;plains;1
575;247;98;202;land;false;plains;1
576;189;108;253;land;true;plains;1
577;245;251;169;land;true;plains;1
578;254;126;241;land;true;plains;1
579;59;227;235;land;false;plains;1
580;156;141;238;land;false;plains;1
581;192;106;210;land;false;plains;1
582;253;124;179;land;false;plains;1
583;176;246;243;land;false;plains;1
584;254;211;125;land;false;plains;1
585;254;96;238;land;false;plains;1
586;211;126;232;land;false;plains;1
587;177;227;230;land;false;plains;1
588;233;142;163;land;false;plains;1
589;194;124;206;land;false;plains;1
590;183;231;209;land;true;plains;1
591;246;84;203;land;false;plains;1
592;221;160;236;land;false;plains;1
593;222;215;173;land;true;plains;1
594;243;170;94;land;true;plains;1
595;188;168;219;land;false;plains;1
596;243;243;80;land;false;plains;1
597;241;120;205;land;false;plains;1
598;234;68;242;land;false;plains;1
599;170;234;174;land;false;plains;1
600;160;229;218;land;false;plains;1
601;208;149;239;land;false;plains;1
602;247;47;245;land;false;plains;1
603;61;245;196;land;false;plains;1
604;165;250;189;land;false;plains;1
605;248;217;62;land;false;forest;1
606;208;233;111;land;true;plains;1
607;254;131;244;land;false;plains;1
608;181;237;252;land;false;plains;1
609;232;209;149;land;false;plains;1
610;249;205;89;land;false;plains;1
611;220;141;211;land;false;plains;1
612;243;222;70;land;false;plains;1
613;228;167;130;land;false;plains;1
614;222;204;126;land;false;plains;1
615;233;246;120;land;false;plains;1
616;186;137;220;land;true;plains;1
617;171;254;137;land;true;plains;1
618;241;97;251;land;false;plains;1
619;195;137;217;land;false;plains;1
620;229;186;243;land;false;plains;1
621;206;227;240;land;false;plains;1
622;190;190;167;land;false;plains;1
623;173;246;94;land;false;plains;1
624;244;237;235;land;true;plains;1
625;202;235;101;land;false;plains;1
626;234;63;231;land;false;plains;1
627;122;197;246;land;false;plains;1
628;145;176;210;land;false;plains;1
629;126;236;239;land;false;plains;1
630;213;143;200;land;false;plains;1
631;71;208;245;land;false;plains;1
632;238;239;173;land;false;plains;1
633;145;249;145;land;false;plains;1
634;233;195;124;land;true;plains;1
635;207;198;185;land;true;plains;1
636;177;237;118;land;false;plains;1
637;96;238;193;land;false;plains;1
638;131;253;172;land;false;plains;1
639;231;190;204;land;false;plains;1
640;153;155;203;land;false;plains;1
641;199;121;247;land;false;plains;1
642;250;183;228;land;false;plains;1
643;154;216;162;land;false;plains;1
644;244;186;184;land;false;plains;1
645;215;122;217;land;false;plains;1
646;217;94;202;land;false;plains;1
647;135;191;175;land;false;plains;1
648;181;123;207;land;true;plains;1
649;244;198;202;land;false;plains;1
650;156;179;196;land;false;plains;1
651;220;225;166;land;true;plains;1
652;172;195;139;land;false;plains;1
653;63;248;206;land;false;plains;1
654;162;241;130;land;false;plains;1
655;83;232;189;land;false;plains;1
656;242;236;45;land;false;plains;1
657;210;163;253;land;true;plains;1
658;125;208;222;land;false;plains;1
659;189;239;124;land;true;plains;1
660;181;244;151;land;false;plains;1
661;135;194;253;land;false;plains;1
662;47;253;205;land;false;plains;1
663;226;191;167;land;false;plains;1
664;67;232;246;land;false;plains;1
665;100;201;241;land;false;plains;1
666;149;236;127;land;false;plains;1
667;171;251;144;land;false;plains;1
668;192;167;163;land;false;forest;1
669;190;225;240;land;false;plains;1
670;91;230;250;land;false;plains;1
671;236;248;213;land;false;plains;1
672;162;164;176;land;false;plains;1
673;180;188;207;land;false;plains;1
674;204;100;215;land;true;urban;1
675;253;121;246;land;false;plains;1
676;203;209;193;land;false;plains;1
677;57;243;233;land;false;plains;1
678;146;160;221;land;false;plains;1
679;249;150;248;land;true;plains;1
680;240;242;27;land;false;plains;1
681;246;169;248;land;false;plains;1
682;241;239;86;land;false;plains;1
683;206;144;175;land;false;plains;1
684;246;56;234;land;false;plains;1
685;29;236;243;land;false;forest;1
686;197;190;194;land;false;plains;1
687;110;228;243;land;false;plains;1
688;245;74;214;land;false;plains;1
689;116;210;230;land;false;plains;1
690;175;172;215;land;false;plains;1
691;215;93;231;land;false;plains;1
692;230;247;169;land;false;plains;1
693;245;132;172;land;false;plains;1
694;218;170;217;land;true;plains;1
695;215;181;179;land;false;plains;1
696;241;234;126;land;false;plains;1
697;245;254;184;land;false;plains;1
698;197;234;244;land;false;plains;1
699;88;252;196;land;true;plains;1
700;84;232;203;land;false;plains;1
701;204;147;230;land;false;forest;1
702;160;179;209;land;false;plains;1
703;243;60;202;land;true;plains;1
704;78;211;218;land;false;plains;1
705;211;218;87;land;false;plains;1
706;160;201;182;land;false;plains;1
707;251;209;181;land;false;plains;1
708;207;215;232;land;false;plains;1
709;49;227;232;land;false;forest;1
710;253;110;182;land;true;plains;1
711;134;155;231;land;false;plains;1
712;171;181;190;land;false;plains;1
713;139;240;183;land;false;plains;1
714;64;246;198;land;false;plains;1
715;241;177;198;land;false;plains;1
716;189;172;230;land;false;plains;1
717;237;116;220;land;true;plains;1
718;165;158;180;land;false;plains;1
719;250;199;193;land;false;plains;1
720;175;215;209;land;false;plains;1
721;156;228;224;land;false;plains;1
722;221;193;189;land;false;plains;1
723;84;247;207;land;false;plains;1
724;139;205;229;land;false;plains;1
725;80;212;214;land;false;plains;1
726;161;228;236;land;false;plains;1
727;234;164;159;land;false;plains;1
728;133;163;237;land;false;plains;1
729;187;247;199;land;false;plains;1
730;137;147;231;land;false;plains;1
731;61;218;242;land;false;plains;1
732;210;240;208;land;false;plains;1
733;231;247;120;land;false;plains;1
734;79;228;239;land;false;plains;1
735;245;208;86;land;true;plains;1
736;167;251;142;land;false;plains;1
737;243;153;218;land;false;plains;1
738;115;229;230;land;false;plains;1
739;236;217;194;land;false;plains;1
740;243;137;222;land;false;plains;1
741;204;121;203;land;false;plains;1
742;191;240;151;land;false;plains;1
743;82;237;248;land;false;plains;1
744;189;214;251;land;false;plains;1
745;251;208;50;land;false;plains;1
746;237;152;206;land;true;plains;1
747;254;149;169;land;false;plains;1
748;185;195;202;land;false;plains;1
749;216;139;225;land;false;plains;1
750;234;223;234;land;false;plains;1
751;188;192;178;land;false;plains;1
752;205;254;100;land;false;plains;1
753;70;251;212;land;false;plains;1
754;193;152;198;land;false;plains;1
755;92;200;229;land;false;plains;1
756;169;209;162;land;false;plains;1
757;150;227;164;land;false;plains;1
758;123;212;193;land;true;plains;1
759;252;214;72;land;false;plains;1
760;231;228;169;land;true;plains;1
761;208;134;192;land;false;plains;1
762;247;222;223;land;false;plains;1
763;220;193;168;land;false;plains;1
764;214;211;246;land;true;urban;1
765;182;133;202;land;false;plains;1
766;77;246;229;land;false;plains;1
767;225;82;195;land;true;urban;1
768;198;240;108;land;false;forest;1
769;207;122;194;land;true;plains;1
770;201;184;253;land;false;forest;1
771;115;221;168;land;false;plains;1
772;166;205;221;land;false;plains;1
773;108;181;242;land;false;plains;1
774;158;231;246;land;false;plains;1
775;129;246;246;land;false;plains;1
776;205;244;208;land;true;plains;1
777;195;131;244;land;false;plains;1
778;244;130;235;land;false;plains;1
779;230;97;176;land;true;plains;1
780;253;189;104;land;false;plains;1
781;232;132;240;land;false;plains;1
782;241;193;228;land;false;plains;1
783;238;201;132;land;false;plains;1
784;242;221;171;land;false;plains;1
785;134;222;146;land;false;plains;1
786;167;213;122;land;false;plains;1
787;148;113;248;land;false;plains;1
788;103;251;187;land;false;plains;1
789;161;157;227;land;false;plains;1
790;178;199;238;land;false;plains;1
791;93;203;226;land;true;plains;1
792;251;206;154;land;true;plains;1
793;219;166;135;land;false;plains;1
794;205;234;103;land;false;plains;1
795;252;207;129;land;true;plains;1
796;219;231;186;land;false;plains;1
797;127;215;216;land;false;plains;1
798;184;185;207;land;false;plains;1
799;215;251;149;land;false;plains;1
800;137;144;233;land;true;plains;1
801;244;244;47;land;false;forest;1
802;206;253;61;land;false;forest;1
803;245;182;196;land;false;plains;1
804;219;222;240;land;false;plains;1
805;210;253;108;land;false;plains;1
806;175;203;208;land;false;plains;1
807;200;228;134;land;false;plains;1
808;208;249;119;land;true;urban;1
809;206;166;198;land;false;plains;1
810;223;88;244;land;false;plains;1
811;143;197;169;land;false;plains;1
812;146;198;234;land;true;plains;1
813;178;232;123;land;false;plains;1
814;216;175;110;land;false;plains;1
815;234;73;195;land;false;plains;1
816;214;196;155;land;false;forest;1
817;236;195;214;land;false;plains;1
818;142;165;248;land;false;plains;1
819;236;236;116;land;false;plains;1
820;147;222;235;land;true;plains;1
821;233;155;165;land;false;plains;1
822;239;107;159;land;false;plains;1
